x_ms,baseline_ecdf,altered_ecdf,abs_gap
83.64604400003373,0.0,0.0016339869281045752,0.0016339869281045752
84.80550299987044,0.0011111111111111111,0.0031947673669533425,0.0020836562558422317
84.85988600000383,0.0011900715165276956,0.0032679738562091504,0.002077902339681455
85.45815100001164,0.002058711474442979,0.004901960784313725,0.0028432493098707466
85.4920909998782,0.0021079900383826197,0.006535947712418301,0.004427957674035681
85.57076700003563,0.0022222222222222222,0.0067705389988080775,0.004548316776585855
85.60010700011844,0.0033333333333333335,0.006858023216972833,0.0035246898836395
85.6037539999761,0.0044444444444444444,0.00686889761814169,0.002424453173697246
85.75876300005802,0.005555555555555556,0.007331093976096428,0.0017755384205408722
85.86253800012855,0.006666666666666667,0.0076405239256735645,0.0009738572590068974
86.03259599999546,0.0077777777777777776,0.008147592470971039,0.00036981469319326103
86.0400890001074,0.007814428240155427,0.008169934640522876,0.0003555064003674495
86.06669300002068,0.007944556210708024,0.00980392156862745,0.0018593653579194267
86.07175100019049,0.007969296373814988,0.011437908496732025,0.003468612122917037
86.11360500003684,0.008174016569171647,0.013071895424836602,0.004897878855664955
86.25975699987976,0.008888888888888889,0.013853016085079347,0.0049641271961904584
86.3060179999593,0.01,0.01410026157583184,0.00410026157583184
86.41933300009441,0.010396741617992963,0.014705882352941176,0.004309140734948213
86.54006100005063,0.010819437836345081,0.016339869281045753,0.005520431444700671
86.62336699990192,0.011111111111111112,0.01674681990660511,0.0056357087954939985
86.62860399999772,0.012222222222222223,0.016772402703388607,0.004550180481166384
86.65457100005369,0.013333333333333334,0.016899251753103403,0.003565918419770069
86.74477800013847,0.014444444444444444,0.01733991383242377,0.002895469387979327
86.77356599991981,0.015555555555555555,0.017480543493438982,0.0019249879378834267
86.82641199993668,0.016666666666666666,0.017738696721340517,0.0010720300546738504
86.8745510001645,0.017088607707146968,0.017973856209150325,0.0008852485020033572
86.88998899992839,0.017223922642074636,0.0196078431372549,0.002383920495180266
86.953178000158,0.017777777777777778,0.020486536630442333,0.0027087588526645556
87.00335200001064,0.01888888888888889,0.021184246153262625,0.002295357264373736
87.00749300010102,0.019050723197379018,0.021241830065359478,0.00219110686798046
87.01840699995955,0.01947725292000995,0.02287581699346405,0.0033985640734541
87.0190680000178,0.01950308544476315,0.024509803921568627,0.005006718476805477
87.02264299995477,0.019642799917118647,0.026143790849673203,0.006500990932554556
87.03178299992942,0.02,0.026193478908543823,0.006193478908543822
87.0581140000013,0.021111111111111112,0.02633662292225525,0.005225511811144137
87.0619560000705,0.022222222222222223,0.026357509303671957,0.004135287081449734
87.07987799994044,0.023333333333333334,0.02645493921473177,0.0031216058813984364
87.08634799995707,0.024444444444444446,0.026490112271910223,0.0020456678274657775
87.13097999998354,0.025555555555555557,0.026732746566328097,0.0011771910107725402
87.15057799986425,0.02666666666666667,0.026839287767041472,0.0001726211003748035
87.23857399991175,0.027777777777777776,0.02731766308901804,0.0004601146887597378
87.26875599995765,0.028888888888888888,0.027481742410601515,0.001407146478287373
87.27738599986878,0.03,0.027528657940670144,0.002471342059329855
87.31525799998963,0.03111111111111111,0.027734542642723937,0.0033765684683871727
87.32237699996404,0.03222222222222222,0.02777324387804226,0.004448978344179962
87.32247199986887,0.03333333333333333,0.027773760328904086,0.005559573004429247
87.32321100001172,0.033414366715045496,0.027777777777777776,0.00563658893726772
87.3326050000287,0.034444444444444444,0.02822389842943472,0.006220546015009723
87.3576179999418,0.03503062984090432,0.029411764705882353,0.0056188651350219665
87.37276400006522,0.03538557983162832,0.03104575163398693,0.004339828197641393
87.38001700021414,0.035555555555555556,0.03146707153382894,0.004088484021726617
87.39066700013609,0.03666666666666667,0.032085719928742,0.004580946737924668
87.40089299999454,0.037146490235362685,0.032679738562091505,0.00446675167327118
87.41434700004902,0.03777777777777778,0.03296881087286604,0.004808966904911741
87.47694200019396,0.03851692438746738,0.03431372549019608,0.004203198897271297
87.5084419999439,0.03888888888888889,0.035425209208733405,0.0034636796801554848
87.5203400000828,0.04,0.035845032495797596,0.0041549675042024045
87.52325000000383,0.040149753751707776,0.03594771241830065,0.004202041333407125
87.52541600006225,0.040261219952309364,0.03758169934640523,0.002679520605904137
87.54193100003249,0.04111111111111111,0.03899609707128333,0.0021150140398277853
87.54449499997463,0.041596606819454526,0.0392156862745098,0.002380920544944723
87.54694399999607,0.04206032718878925,0.04084967320261438,0.00121065398617487
87.54779900004905,0.042222222222222223,0.04237318371024528,0.00015096148802305753
87.54786099984813,0.04223315519568697,0.042483660130718956,0.00025050493503198795
87.55410000003394,0.043333333333333335,0.0432152838278606,0.00011804950547273513
87.55650100010826,0.044444444444444446,0.04349683992641648,0.0009476045180279655
87.56179500005601,0.04489030377331186,0.04411764705882353,0.0007726567144883262
87.56969400019443,0.04555555555555556,0.04454443308581965,0.0010111224697359061
87.57371500018962,0.04666666666666667,0.04476168926792193,0.0019049773987447408
87.59203699992213,0.047289133491347245,0.0457516339869281,0.001537499504419143
87.6064200001565,0.04777777777777778,0.045986209328906506,0.0017915684488712738
87.62429699982022,0.04888888888888889,0.04627776903420645,0.002611119854682445
87.66331500009983,0.05,0.04691412171513242,0.003085878284867581
87.68058900000142,0.051111111111111114,0.047195846971909254,0.00391526413920186
87.69222499995522,0.051341330467553466,0.04738562091503268,0.003955709552520788
87.71829500005879,0.0518571278781867,0.049019607843137254,0.0028375200350494456
87.73674799999753,0.052222222222222225,0.050037773601635166,0.0021844486205870595
87.74027899994508,0.05333333333333334,0.05023260063527632,0.003100732698057017
87.74790899997242,0.05372669718611516,0.05065359477124183,0.0030731024148733313
87.76183100007984,0.05444444444444444,0.05132986464810524,0.003114579796339202
87.7815470000769,0.054697122322682847,0.05228758169934641,0.0024095406233364397
87.80637899985777,0.05501536623716767,0.05392156862745098,0.0010937976097166874
87.83621499992478,0.05539774081584368,0.05555555555555555,0.00015781473971187426
87.84852899998441,0.05555555555555555,0.05615455275844331,0.0005989972028877591
87.86236000014469,0.056666666666666664,0.0568273422962887,0.00016067562962203408
87.86980600007155,0.057581959656842194,0.05718954248366013,0.000392417173182065
87.87139900005059,0.057777777777777775,0.05723525864634383,0.0005425191314339453
87.91475299995,0.058888888888888886,0.05847943851983429,0.0004094503690545981
87.92617799986147,0.06,0.05880731495516809,0.001192685044831908
87.92674299979808,0.06005488526794849,0.058823529411764705,0.001231355856183787
87.93259299977763,0.060623166422633455,0.06045751633986928,0.0001656500827641738
87.9376160000902,0.06111111111111111,0.06059327875512792,0.0005178323559831902
87.99304800004393,0.0619858605959588,0.06209150326797386,0.00010564267201505773
88.00802599989765,0.06222222222222222,0.06246872052967703,0.0002464983074548094
88.00886699987132,0.06333333333333334,0.062489900908249275,0.0008434324250840633
88.0261929999051,0.06444444444444444,0.06292625198001064,0.0015181924644337985
88.03151400002207,0.06555555555555556,0.06306026006608659,0.002495295489468974
88.0335079998531,0.06666666666666667,0.06311047846396635,0.0035561882027003167
88.0366569999751,0.06777777777777778,0.06318978526158431,0.004587992516193476
88.0382569998801,0.06888888888888889,0.06323008086772583,0.005658808021163059
88.05792800012568,0.06961058830682038,0.06372549019607843,0.005885098110741949
88.0685419999736,0.07,0.06407906376317922,0.005920936236820787
88.07952899996963,0.07111111111111111,0.06444506271136001,0.006666048399751101
88.09918399992966,0.07222222222222222,0.0650998100777451,0.007122412144477119
88.10318800010464,0.07333333333333333,0.06523319133314572,0.008100142000187618
88.10697900003106,0.07343455217637908,0.06535947712418301,0.008075075052196068
88.1448029999774,0.07444444444444444,0.06622811973181895,0.008216324712625483
88.16793999994843,0.07555555555555556,0.06675946977454895,0.008796085781006602
88.16845399996964,0.07666666666666666,0.06677127398138546,0.009895392685281196
88.1781289999708,0.07720762882001435,0.06699346405228758,0.010214164767726769
88.18751300009353,0.07773232018051106,0.06862745098039216,0.009104869200118895
88.18832600013593,0.07777777777777778,0.06865340045477503,0.009124377323002753
88.217984000039,0.07888888888888888,0.06960002956743847,0.009288859321450418
88.23144600000887,0.08,0.07002971198458767,0.009970288015412332
88.23660400003064,0.0811111111111111,0.07019434591134202,0.010916765199769085
88.23870600008377,0.08117126553372482,0.07026143790849673,0.010909827625228088
88.26258099998086,0.08185451329652797,0.0718954248366013,0.009959088459926671
88.27492900013567,0.0822078847527473,0.07352941176470588,0.008678472988041419
88.27543000006699,0.08222222222222222,0.07354413368937401,0.00867808853284821
88.28070999993543,0.08333333333333333,0.07369928692483696,0.009634046408496369
88.2823299998563,0.08444444444444445,0.07374689075730603,0.010697553687138414
88.2992499998636,0.08555555555555555,0.07424408636537036,0.011311469190185192
88.33053499984089,0.08659079026360827,0.07516339869281045,0.01142739157079782
88.33282799992048,0.08666666666666667,0.07534111211783397,0.011325554548832703
88.3516179999333,0.0875418983966789,0.07679738562091504,0.010744512775763868
88.35668200003965,0.08777777777777777,0.07809088415679709,0.009686893620980686
88.35801499981244,0.08781989187986333,0.0784313725490196,0.009388519330843725
88.3783389999735,0.08846199777893717,0.08006535947712418,0.00839663830181299
88.38352099996882,0.08862571519379814,0.08169934640522876,0.006926368788569379
88.39185100009672,0.08888888888888889,0.08222497341308754,0.006663915475801349
88.3980219998648,0.09,0.08261436646156138,0.007385633538438616
88.4009269998387,0.09111111111111111,0.08279767335479907,0.008313437756312048
88.40210700009266,0.09222222222222222,0.0828721319374203,0.009350090284801924
88.40941599987673,0.09271825880451551,0.08333333333333333,0.009384925471182179
88.41732400014735,0.09325494748188552,0.08496732026143791,0.00828762722044761
88.41847899998356,0.09333333333333334,0.08498964274817095,0.008343690585162392
88.42018399991503,0.09444444444444444,0.08502259499383928,0.00942184945060516
88.44060899991746,0.09555555555555556,0.08541734551871377,0.010138210036841788
88.44289800003935,0.09666666666666666,0.08546158463741374,0.011205082029252925
88.46034599991981,0.09777777777777778,0.08579879918380302,0.01197897859397476
88.47312199986845,0.09888888888888889,0.08604571877670013,0.01284317011218876
88.47413000012239,0.1,0.08606520022733738,0.013934799772662626
88.50186899985601,0.10052117269578145,0.08660130718954248,0.013919865506238971
88.52010700002211,0.10086383637520395,0.08823529411764706,0.012628542257556885
88.53326799999195,0.10111111111111111,0.08843418522332198,0.012676925887789126
88.56158300000061,0.10222222222222223,0.08886208596580454,0.013360136256417687
88.57247199989615,0.10333333333333333,0.08902664224829684,0.014306691085036488
88.57759400007126,0.10444444444444445,0.08910404672215358,0.015340397722290872
88.57856899999206,0.10555555555555556,0.08911878107461352,0.016436774480942037
88.57878399999208,0.10666666666666667,0.0891220301884972,0.01754463647816948
88.5856639999929,0.10777777777777778,0.08922600183277515,0.018551775945002624
88.61326100009137,0.10888888888888888,0.08964305204746041,0.01924583684142847
88.6282310000297,0.10978339457531966,0.08986928104575163,0.019914113529568025
88.63185600012002,0.11,0.09000811804201395,0.019991881957986055
88.64491300005284,0.1111111111111111,0.09050819931255188,0.02060291179855922
88.65653400016527,0.11222222222222222,0.09095328199088897,0.021268940231333258
88.67089399996075,0.11290478362563258,0.0915032679738562,0.02140151565177638
