x_ms,baseline_ecdf,altered_ecdf,abs_gap
35.240541999883135,0.0011111111111111111,0.0,0.0011111111111111111
35.24825000022247,0.0022222222222222222,0.0,0.0022222222222222222
35.432410999874264,0.0033333333333333335,0.0,0.0033333333333333335
35.48649599997589,0.0034155917259555252,0.0024630541871921183,0.000952537538763407
36.16296800009877,0.0044444444444444444,0.004588379700532724,0.00014393525608827947
36.27046400015388,0.005095332986857588,0.0049261083743842365,0.00016922461247335149
36.34647099988797,0.005555555555555556,0.005272863650036587,0.0002826919055189687
36.377013999754126,0.006666666666666667,0.005412205373494836,0.0012544612931718307
36.37857700005043,0.0077777777777777776,0.005419336014100104,0.0023584417636776734
36.60511399993993,0.008888888888888889,0.006452831614728437,0.0024360572741604523
36.81035299996438,0.009993867779946722,0.007389162561576354,0.0026047052183703675
36.81149199974243,0.01,0.007391794858823564,0.0026082051411764366
36.87144500008799,0.011111111111111112,0.007530349861917404,0.0035807612491937073
37.22373799973866,0.012222222222222223,0.008344520251642586,0.0038777019705796365
37.22728700040534,0.013333333333333334,0.008352722206432467,0.004980611126900868
37.669194000045536,0.014444444444444444,0.00937399596002991,0.0050704484844145345
37.67932600021595,0.015555555555555555,0.009397411624081203,0.006158143931474352
37.77139100020577,0.016666666666666666,0.009610179396918253,0.007056487269748413
37.876120999953855,0.016990452446396274,0.009852216748768473,0.007138235697627801
38.13078499979383,0.017777777777777778,0.011590780586630685,0.006186997191147093
38.147819000187155,0.01888888888888889,0.011707069882002515,0.007181819006886374
38.16805299993575,0.02,0.011845205230070283,0.008154794769929717
38.23690799981705,0.020416892200979,0.012315270935960592,0.008101621265018408
38.35156700006337,0.021111111111111112,0.01328575660735577,0.007825354503755341
38.527908000105526,0.02152757909820811,0.014778325123152709,0.006749253975055401
38.82203400007711,0.022222222222222223,0.01575489951667167,0.006467322705550553
38.9213559997188,0.023333333333333334,0.01608467424441605,0.007248659088917284
39.0952230000039,0.024444444444444446,0.016661957654834667,0.0077824867896097785
39.143904999946244,0.025555555555555557,0.016823594485898836,0.008731961069656721
39.2697339998449,0.026212866322004428,0.017241379310344827,0.0089714870116596
39.35325600014039,0.026649172023184488,0.019704433497536946,0.006944738525647542
39.35660499973892,0.02666666666666667,0.019718796715740897,0.006947869950925771
39.764086000104726,0.027777777777777776,0.021466404725245674,0.006311373052532102
39.91806900012307,0.028888888888888888,0.022126808336501293,0.006762080552387594
39.92755399985981,0.0299433049776326,0.022167487684729065,0.007775817292903536
39.928063999923324,0.03,0.02216905458951075,0.007830945410489249
40.01840499995524,0.03111111111111111,0.022446614839125186,0.008664496271985924
40.031330000147136,0.03222222222222222,0.022486325117716997,0.009735897104505224
40.03987399983089,0.03333333333333333,0.022512575377112955,0.010820757956220377
40.15560400011964,0.034444444444444444,0.022868139824669183,0.011576304619775261
40.156560000014,0.035555555555555556,0.02287107700235391,0.012684478553201647
40.445819000069605,0.03666666666666667,0.023759785343309792,0.012906881323356875
40.64315400000851,0.03777777777777778,0.02436606988544856,0.01341170789232922
40.64985800005161,0.03888888888888889,0.024386666999989252,0.014502221888899637
40.70358999979362,0.04,0.024551751150656255,0.015448248849343746
40.707598000153666,0.04111111111111111,0.024564065178395555,0.016547045932715557
40.71382599977369,0.042222222222222223,0.024583199847355623,0.0176390223748666
40.72923499961689,0.04272491198769403,0.024630541871921183,0.018094370115772845
40.74788500020077,0.043333333333333335,0.025772119977639334,0.017561213355694
40.75263099957738,0.044444444444444446,0.026062625543777168,0.018381818900667278
40.76947400017161,0.04471448246505758,0.027093596059113302,0.01762088640594428
40.82193400017786,0.04555555555555556,0.02747676833652784,0.01807878721902772
40.85333900002297,0.04666666666666667,0.027706153111812244,0.018960513554854425
40.9638639998775,0.04777777777777778,0.028513437059590706,0.019264340718187074
41.10669000010603,0.04869367428248421,0.029556650246305417,0.01913702403617879
41.137132000130805,0.04888888888888889,0.030434763043486916,0.018454125845401976
41.175729999849864,0.05,0.03154813921690939,0.018451860783090614
41.192078000221954,0.051004281787238454,0.03201970443349754,0.018984577353740914
41.19381700002123,0.051111111111111114,0.032029888028808955,0.01908122308230216
