x_ms,baseline_ecdf,altered_ecdf,abs_gap
4.5697369996560155,0.4088888888888889,0.28635450179772415,0.12253438709116476
4.57681500029139,0.41,0.28773519950334436,0.12226480049665561
4.579247000037867,0.4104882063415108,0.28820960698689957,0.12227859935461122
4.581915000017034,0.4110237880211005,0.2903930131004367,0.12063077492066382
4.582349999964208,0.4111111111111111,0.29047090873959713,0.12064020237151396
4.583286000070075,0.4122222222222222,0.29063851870593016,0.12158370351629205
4.590660000303615,0.41333333333333333,0.2919589842947016,0.12137434903863176
4.594108000219421,0.4144279365373043,0.2925764192139738,0.1218515173233305
4.594160000124248,0.41444444444444445,0.2926098517551206,0.12183459268932384
4.597504000230401,0.4151254480436108,0.29475982532751094,0.12036562271609985
4.599616000177775,0.41555555555555557,0.29495835096954354,0.12059720458601203
4.602715000146418,0.4166666666666667,0.29524965351393934,0.12141701315272735
4.604165000273497,0.4177777777777778,0.29538595191041117,0.12239182586736663
4.620732000148564,0.418523454598948,0.29694323144104806,0.12158022315789996
4.62293900000077,0.4186227911503168,0.29912663755458513,0.11949615359573168
4.628768000202399,0.41888515309718277,0.30131004366812225,0.11757510942906052
4.628850999779388,0.41888888888888887,0.3013414295015225,0.11754745938736638
4.631614000118134,0.42,0.30238624287844035,0.11761375712155964
4.634541999621433,0.42018806479027176,0.3034934497816594,0.11669461500861239
4.639421000319999,0.42050144197564276,0.3056768558951965,0.11482458608044627
4.643121000299288,0.4207390921935908,0.3078602620087336,0.11287883018485717
4.648912999982713,0.4211111111111111,0.308675047645624,0.11243606346548712
4.658641999867541,0.421805484176722,0.31004366812227074,0.11176181605445124
4.664480999963416,0.4222222222222222,0.310653780511812,0.1115684417104102
4.667267000058928,0.42333333333333334,0.3109448874047089,0.11238844592862446
4.67120299981616,0.42444444444444446,0.3113561568305846,0.11308828761385986
4.678405000049679,0.4255555555555556,0.3121086880002712,0.11344686755528438
4.679537999891181,0.4256486548553871,0.31222707423580787,0.11342158061957924
4.6919269998397795,0.4266666666666667,0.314246350043237,0.11242031662342972
4.69293399964954,0.4267546019569583,0.314410480349345,0.11234412160761331
4.704651000338345,0.42777777777777776,0.3160553700785969,0.11172240769918085
4.70807200008494,0.4288888888888889,0.3165356267156324,0.11235326217325647
4.708487000243622,0.4289229292910541,0.3165938864628821,0.11232904282817197
4.712451999694167,0.4292481585061703,0.31877729257641924,0.11047086592975108
4.720058999737375,0.42987212294407257,0.32096069868995636,0.10891142425411621
4.721618000075978,0.43,0.32132553584967105,0.10867446415032894
4.723944000033953,0.4311111111111111,0.3218698662113469,0.10924124489976422
4.72569499970632,0.43222222222222223,0.32227963504289225,0.10994258717932998
4.72938900020381,0.43243995310848043,0.3231441048034934,0.10929584830498701
4.732550000426272,0.43262626802109805,0.32532751091703055,0.1072987571040675
4.7341839999717195,0.4327225788281533,0.32751091703056767,0.10521166179758562
4.737168999781716,0.4328985199669141,0.3296943231441048,0.10320419682280929
4.739439000331913,0.4330323177917755,0.3318777292576419,0.10115458853413356
4.739581000194448,0.4330406875134199,0.33406113537117904,0.09897955214224086
4.744545999983529,0.43333333333333335,0.33604950874000766,0.09728382459332569
4.74503299983553,0.433768660063946,0.33624454148471616,0.09752411857922982
4.745788999571232,0.43444444444444447,0.3364237072704467,0.09802073717399779
4.754246000175044,0.43491238265089116,0.3384279475982533,0.09648443505263787
4.756689000259939,0.43504755741693757,0.3406113537117904,0.09443620370514716
4.7614780000913015,0.4353125397785033,0.34279475982532753,0.09251777995317578
4.765870000028372,0.43555555555555553,0.3441083926980068,0.09144716285754872
4.768777999743179,0.4361944938528722,0.34497816593886466,0.09121632791400752
4.7709269997540105,0.43666666666666665,0.3464495174189537,0.09021714924771296
4.77114499972231,0.43777777777777777,0.34659877501523106,0.0911790027625467
4.77196699966953,0.43823882425912464,0.3471615720524017,0.09107725220672291
4.773126000145567,0.4388888888888889,0.3472959980131919,0.091592890875697
4.773517000103311,0.44,0.3473413479039602,0.0926586520960398
4.777868000019225,0.4411111111111111,0.3478459959659651,0.09326511514514602
4.778793000241421,0.44222222222222224,0.3479532815505449,0.09426894067167735
4.790791999766952,0.44284528147408475,0.34934497816593885,0.0935003033081459
4.791849999946862,0.44290021912110794,0.35152838427947597,0.09137183484163197
4.800190999958431,0.44333333333333336,0.3520913801441826,0.09124195318915074
4.822220000278321,0.4444444444444444,0.3535782805238154,0.09086616392062902
4.824198000278557,0.4446747953374691,0.3537117903930131,0.09096300494445603
4.8293320000993845,0.445272682821481,0.3558951965065502,0.08937748631493081
4.831760999877588,0.44555555555555554,0.356777641310684,0.08877791424487153
4.833013999814284,0.44666666666666666,0.3572328506086179,0.08943381605804873
4.835341999751108,0.4470713391528946,0.35807860262008734,0.08899273653280726
4.839405999973678,0.4477777777777778,0.3598260154222942,0.08795176235548358
4.840420000164158,0.44788999559681153,0.36026200873362446,0.08762798686318707
4.847734000122728,0.4486994245608979,0.3624454148471616,0.08625400971373631
4.848621000292042,0.4487975874857351,0.3646288209606987,0.08416876652503641
4.849445999752788,0.4488888888888889,0.3648284783470816,0.0840604105418073
4.8505390000173065,0.45,0.3650929943698339,0.08490700563016612
